PMU_SegArb_ExampleB,VMeasCh1,IMeasCh1,VMeasCh2,IMeasCh2,TimeOutput,StatusCh1,StatusCh2,G,R,R_AV
,2.0868E+0,1.1192E-3,107.5616E-3,22.6356E-6,1.1100E-6,,,210.4428E-6,4.7519E+3,
,2.0968E+0,1.1192E-3,106.1008E-3,12.8994E-6,1.1150E-6,,,121.5771E-6,8.2252E+3,
,2.1141E+0,1.1194E-3,104.6400E-3,5.0831E-6,1.1200E-6,,,48.5773E-6,20.5857E+3,
,2.1054E+0,1.1194E-3,100.2576E-3,-949.9522E-9,1.1250E-6,,,-9.4751E-6,-105.5396E+3,
,2.1169E+0,1.1030E-3,100.2576E-3,-5.8867E-6,1.1300E-6,,,-58.7158E-6,-17.0312E+3,
,2.1155E+0,994.8994E-6,101.7184E-3,-10.5494E-6,1.1350E-6,,,-103.7123E-6,-9.6421E+3,
,2.1184E+0,895.9578E-6,106.1008E-3,-13.0185E-6,1.1400E-6,,,-122.6998E-6,-8.1500E+3,
,2.0868E+0,813.0576E-6,95.8752E-3,-13.5654E-6,1.1450E-6,,,-141.4900E-6,-7.0676E+3,
,2.0896E+0,739.2290E-6,101.7184E-3,-13.5663E-6,1.1500E-6,,,-133.3717E-6,-7.4978E+3,
,2.0896E+0,670.6140E-6,100.2576E-3,-14.2518E-6,1.1550E-6,,,-142.1515E-6,-7.0347E+3,
,2.0667E+0,606.2435E-6,98.7968E-3,-13.4287E-6,1.1600E-6,,,-135.9228E-6,-7.3571E+3,
,2.0782E+0,547.6510E-6,106.1008E-3,-12.0586E-6,1.1650E-6,,,-113.6525E-6,-8.7987E+3,
,2.0652E+0,493.1652E-6,100.2576E-3,-10.0007E-6,1.1700E-6,,,-99.7498E-6,-10.0251E+3,
,2.0552E+0,441.8370E-6,100.2576E-3,-9.3150E-6,1.1750E-6,,,-92.9108E-6,-10.7630E+3,
,2.0537E+0,391.4730E-6,98.7968E-3,-8.0806E-6,1.1800E-6,,,-81.7899E-6,-12.2264E+3,
,2.0394E+0,343.2992E-6,106.1008E-3,-6.4362E-6,1.1850E-6,,,-60.6613E-6,-16.4850E+3,
,2.0494E+0,296.2335E-6,103.1792E-3,-4.5159E-6,1.1900E-6,,,-43.7673E-6,-22.8481E+3,
,2.0322E+0,249.8425E-6,98.7968E-3,-2.5953E-6,1.1950E-6,,,-26.2690E-6,-38.0676E+3,
,2.0423E+0,204.4235E-6,107.5616E-3,-814.0334E-9,1.2000E-6,,,-7.5681E-6,-132.1341E+3,
,2.0265E+0,159.5427E-6,103.1792E-3,832.2795E-9,1.2050E-6,,,8.0664E-6,123.9718E+3,
,2.0193E+0,115.4889E-6,92.9535E-3,2.2053E-6,1.2100E-6,,,23.7247E-6,42.1501E+3,
,2.0207E+0,71.7131E-6,109.0224E-3,2.6140E-6,1.2150E-6,,,23.9770E-6,41.7067E+3,
,2.0107E+0,29.5792E-6,109.0224E-3,3.5740E-6,1.2200E-6,,,32.7818E-6,30.5047E+3,
,2.0064E+0,-12.1405E-6,97.3359E-3,5.0843E-6,1.2250E-6,,,52.2350E-6,19.1442E+3,
,2.0135E+0,-53.0321E-6,106.1008E-3,5.6314E-6,1.2300E-6,,,53.0761E-6,18.8409E+3,
,2.0035E+0,-92.5586E-6,104.6400E-3,5.6317E-6,1.2350E-6,,,53.8194E-6,18.5807E+3,
,1.9949E+0,-130.7121E-6,101.7184E-3,4.9465E-6,1.2400E-6,,,48.6292E-6,20.5638E+3,
,1.9949E+0,-167.3526E-6,104.6400E-3,5.2203E-6,1.2450E-6,,,49.8879E-6,20.0450E+3,
,1.9934E+0,-201.7979E-6,100.2576E-3,5.4953E-6,1.2500E-6,,,54.8114E-6,18.2444E+3,
,1.9862E+0,-233.0894E-6,103.1792E-3,5.7690E-6,1.2550E-6,,,55.9128E-6,17.8850E+3,
,1.9920E+0,-259.4352E-6,104.6400E-3,5.0831E-6,1.2600E-6,,,48.5773E-6,20.5857E+3,
,1.9748E+0,-278.5173E-6,101.7184E-3,4.9465E-6,1.2650E-6,,,48.6292E-6,20.5638E+3,
,1.9819E+0,-286.8854E-6,103.1792E-3,4.2606E-6,1.2700E-6,,,41.2930E-6,24.2172E+3,
,1.9791E+0,-285.2398E-6,103.1792E-3,3.8492E-6,1.2750E-6,,,37.3058E-6,26.8055E+3,
,1.9647E+0,-277.1492E-6,104.6400E-3,2.2034E-6,1.2800E-6,,,21.0566E-6,47.4911E+3,
,1.9791E+0,-258.8916E-6,101.7184E-3,2.3410E-6,1.2850E-6,,,23.0143E-6,43.4513E+3,
,1.9704E+0,-234.4682E-6,101.7184E-3,1.3811E-6,1.2900E-6,,,13.5772E-6,73.6529E+3,
,1.9719E+0,-207.0216E-6,106.1008E-3,-950.9228E-9,1.2950E-6,,,-8.9625E-6,-111.5766E+3,
,1.9748E+0,-176.4181E-6,103.1792E-3,-950.4375E-9,1.3000E-6,,,-9.2115E-6,-108.5596E+3,
,1.9690E+0,-145.2692E-6,104.6400E-3,-265.0197E-9,1.3050E-6,,,-2.5327E-6,-394.8383E+3,
,1.9791E+0,-116.1723E-6,98.7968E-3,421.6113E-9,1.3100E-6,,,4.2675E-6,234.3314E+3,
,1.9906E+0,-88.4470E-6,103.1792E-3,-950.4375E-9,1.3150E-6,,,-9.2115E-6,-108.5596E+3,
,1.9877E+0,-62.1000E-6,103.1792E-3,146.6191E-9,1.3200E-6,,,1.4210E-6,703.7226E+3,
,1.9805E+0,-38.6367E-6,103.1792E-3,-127.6450E-9,1.3250E-6,,,-1.2371E-6,-808.3290E+3,
,1.9920E+0,-18.7335E-6,97.3359E-3,558.9860E-9,1.3300E-6,,,5.7429E-6,174.1295E+3,
,1.9848E+0,-1.0338E-6,103.1792E-3,-539.0413E-9,1.3350E-6,,,-5.2243E-6,-191.4124E+3,
,1.9949E+0,13.2423E-6,109.0224E-3,-677.1439E-9,1.3400E-6,,,-6.2111E-6,-161.0032E+3,
,1.9949E+0,25.1813E-6,95.8752E-3,-674.9600E-9,1.3450E-6,,,-7.0400E-6,-142.0457E+3,
,2.0020E+0,33.2809E-6,103.1792E-3,-264.7771E-9,1.3500E-6,,,-2.5662E-6,-389.6831E+3,
,1.9992E+0,38.4944E-6,103.1792E-3,-539.0413E-9,1.3550E-6,,,-5.2243E-6,-191.4124E+3,
,2.0049E+0,41.1042E-6,101.7184E-3,9.7297E-9,1.3600E-6,,,95.6535E-9,10.4544E+6,
,2.0020E+0,42.7497E-6,98.7968E-3,-264.0491E-9,1.3650E-6,,,-2.6726E-6,-374.1605E+3,
,1.9963E+0,42.3357E-6,97.3359E-3,10.4576E-9,1.3700E-6,,,107.4386E-9,9.3076E+6,
,2.0049E+0,40.9669E-6,106.1008E-3,283.2658E-9,1.3750E-6,,,2.6698E-6,374.5625E+3,
,2.0150E+0,38.7754E-6,98.7968E-3,284.4792E-9,1.3800E-6,,,2.8794E-6,347.2899E+3,
,1.9949E+0,35.3363E-6,101.7184E-3,1.2439E-6,1.3850E-6,,,12.2290E-6,81.7725E+3,
,2.0006E+0,31.2218E-6,101.7184E-3,1.6553E-6,1.3900E-6,,,16.2735E-6,61.4496E+3,
,2.0049E+0,26.4206E-6,103.1792E-3,1.3808E-6,1.3950E-6,,,13.3826E-6,74.7238E+3,
,1.9992E+0,22.4385E-6,98.7968E-3,833.0075E-9,1.4000E-6,,,8.4315E-6,118.6025E+3,
,2.0078E+0,19.1486E-6,95.8752E-3,833.4928E-9,1.4050E-6,,,8.6935E-6,115.0282E+3,
,1.9920E+0,16.5346E-6,98.7968E-3,695.8754E-9,1.4100E-6,,,7.0435E-6,141.9748E+3,
,2.0150E+0,12.7017E-6,97.3359E-3,1.1075E-6,1.4150E-6,,,11.3783E-6,87.8869E+3,
,2.0006E+0,9.5395E-6,98.7968E-3,1.3815E-6,1.4200E-6,,,13.9836E-6,71.5123E+3,
,1.9963E+0,7.6164E-6,101.7184E-3,2.2038E-6,1.4250E-6,,,21.6661E-6,46.1550E+3,
,2.0006E+0,5.4226E-6,97.3359E-3,2.6160E-6,1.4300E-6,,,26.8757E-6,37.2084E+3,
,2.0092E+0,3.7794E-6,103.1792E-3,2.6150E-6,1.4350E-6,,,25.3442E-6,39.4567E+3,
,1.9934E+0,2.2633E-6,103.1792E-3,1.9293E-6,1.4400E-6,,,18.6989E-6,53.4791E+3,
,1.9977E+0,1.1672E-6,92.9535E-3,2.2053E-6,1.4450E-6,,,23.7247E-6,42.1501E+3,
,2.0092E+0,348.6233E-9,92.9535E-3,2.3424E-6,1.4500E-6,,,25.2000E-6,39.6825E+3,
,1.9949E+0,-343.4972E-9,104.6400E-3,1.6548E-6,1.4550E-6,,,15.8145E-6,63.2331E+3,
,1.9949E+0,-206.2671E-9,107.5616E-3,1.6543E-6,1.4600E-6,,,15.3804E-6,65.0177E+3,
,1.9977E+0,892.7679E-9,95.8752E-3,2.2048E-6,1.4650E-6,,,22.9967E-6,43.4845E+3,
,2.0049E+0,1.5819E-6,107.5616E-3,2.3400E-6,1.4700E-6,,,21.7550E-6,45.9664E+3,
,1.9949E+0,3.3617E-6,101.7184E-3,2.4781E-6,1.4750E-6,,,24.3624E-6,41.0468E+3,
,1.9963E+0,3.6368E-6,106.1008E-3,2.2031E-6,1.4800E-6,,,20.7644E-6,48.1594E+3,
,2.0092E+0,4.3283E-6,106.1008E-3,2.6145E-6,1.4850E-6,,,24.6418E-6,40.5815E+3,
,1.9906E+0,4.4578E-6,100.2576E-3,1.7927E-6,1.4900E-6,,,17.8808E-6,55.9258E+3,
,2.0049E+0,4.7382E-6,101.7184E-3,1.5182E-6,1.4950E-6,,,14.9254E-6,67.0001E+3,
,2.0092E+0,4.4655E-6,107.5616E-3,694.4194E-9,1.5000E-6,,,6.4560E-6,154.8942E+3,
,1.9977E+0,4.8724E-6,103.1792E-3,558.0153E-9,1.5050E-6,,,5.4082E-6,184.9038E+3,
,2.0006E+0,5.1481E-6,95.8752E-3,696.3608E-9,1.5100E-6,,,7.2632E-6,137.6803E+3,
,2.0035E+0,5.5610E-6,100.2576E-3,284.2365E-9,1.5150E-6,,,2.8351E-6,352.7258E+3,
,2.0064E+0,5.1505E-6,103.1792E-3,146.6191E-9,1.5200E-6,,,1.4210E-6,703.7226E+3,
,1.9891E+0,4.8689E-6,107.5616E-3,145.8911E-9,1.5250E-6,,,1.3564E-6,737.2727E+3,
,2.0006E+0,5.1481E-6,98.7968E-3,10.2150E-9,1.5300E-6,,,103.3945E-9,9.6717E+6,
,2.0049E+0,5.6988E-6,106.1008E-3,420.3979E-9,1.5350E-6,,,3.9623E-6,252.3817E+3,
,2.0049E+0,5.5616E-6,104.6400E-3,420.6406E-9,1.5400E-6,,,4.0199E-6,248.7633E+3,
,1.9992E+0,6.1081E-6,97.3359E-3,696.1180E-9,1.5450E-6,,,7.1517E-6,139.8268E+3,
,1.9977E+0,6.2447E-6,107.5616E-3,831.5515E-9,1.5500E-6,,,7.7309E-6,129.3504E+3,
,1.9949E+0,6.1063E-6,100.2576E-3,147.1044E-9,1.5550E-6,,,1.4673E-6,681.5402E+3,
,2.0020E+0,5.5604E-6,103.1792E-3,9.4870E-9,1.5600E-6,,,91.9468E-9,10.8759E+6,
,1.9992E+0,4.8730E-6,101.7184E-3,146.8618E-9,1.5650E-6,,,1.4438E-6,692.6128E+3,
,2.0035E+0,5.0121E-6,100.2576E-3,421.3686E-9,1.5700E-6,,,4.2029E-6,237.9332E+3,
,2.0006E+0,5.6970E-6,97.3359E-3,558.9860E-9,1.5750E-6,,,5.7429E-6,174.1295E+3,
,1.9977E+0,5.1469E-6,104.6400E-3,-127.8877E-9,1.5800E-6,,,-1.2222E-6,-818.2177E+3,
,2.0078E+0,5.0139E-6,104.6400E-3,-539.2839E-9,1.5850E-6,,,-5.1537E-6,-194.0350E+3,
,1.9934E+0,5.1451E-6,101.7184E-3,-813.0627E-9,1.5900E-6,,,-7.9933E-6,-125.1052E+3,
,2.0092E+0,4.8772E-6,95.8752E-3,-537.8280E-9,1.5950E-6,,,-5.6097E-6,-178.2636E+3,
,2.0020E+0,4.7370E-6,101.7184E-3,-264.5344E-9,1.6000E-6,,,-2.6007E-6,-384.5184E+3,
,1.9977E+0,4.8724E-6,104.6400E-3,283.5085E-9,1.6050E-6,,,2.7094E-6,369.0893E+3,
,2.0006E+0,6.1087E-6,104.6400E-3,557.7727E-9,1.6100E-6,,,5.3304E-6,187.6032E+3,
,1.9992E+0,6.2453E-6,95.8752E-3,10.7004E-9,1.6150E-6,,,111.6073E-9,8.9600E+6,
,2.0049E+0,6.5222E-6,104.6400E-3,-813.5481E-9,1.6200E-6,,,-7.7747E-6,-128.6217E+3,
,2.0049E+0,6.3850E-6,100.2576E-3,-401.4238E-9,1.6250E-6,,,-4.0039E-6,-249.7549E+3,
,1.9977E+0,6.6564E-6,107.5616E-3,557.2874E-9,1.6300E-6,,,5.1811E-6,193.0091E+3,
,2.0006E+0,6.3832E-6,100.2576E-3,969.8969E-9,1.6350E-6,,,9.6741E-6,103.3693E+3,
,2.0035E+0,5.9727E-6,104.6400E-3,1.2434E-6,1.6400E-6,,,11.8830E-6,84.1541E+3,
,1.9992E+0,5.6964E-6,107.5616E-3,1.6543E-6,1.6450E-6,,,15.3804E-6,65.0177E+3,
,1.9934E+0,5.5568E-6,98.7968E-3,2.0672E-6,1.6500E-6,,,20.9237E-6,47.7926E+3,
,2.0049E+0,5.0127E-6,100.2576E-3,2.4783E-6,1.6550E-6,,,24.7198E-6,40.4533E+3,
,1.9977E+0,4.0491E-6,109.0224E-3,1.6541E-6,1.6600E-6,,,15.1721E-6,65.9103E+3,
,2.0107E+0,4.3289E-6,104.6400E-3,1.3806E-6,1.6650E-6,,,13.1935E-6,75.7950E+3,
,1.9992E+0,4.7358E-6,97.3359E-3,1.7932E-6,1.6700E-6,,,18.4225E-6,54.2814E+3,
,1.9934E+0,4.1845E-6,106.1008E-3,1.1061E-6,1.6750E-6,,,10.4246E-6,95.9269E+3,
,2.0006E+0,4.0503E-6,104.6400E-3,832.0368E-9,1.6800E-6,,,7.9514E-6,125.7636E+3,
,1.9992E+0,4.1869E-6,100.2576E-3,284.2365E-9,1.6850E-6,,,2.8351E-6,352.7258E+3,
,1.9963E+0,4.4602E-6,104.6400E-3,420.6406E-9,1.6900E-6,,,4.0199E-6,248.7633E+3,
,2.0049E+0,4.3265E-6,103.1792E-3,969.4115E-9,1.6950E-6,,,9.3954E-6,106.4348E+3,
,1.9963E+0,3.9112E-6,98.7968E-3,1.3815E-6,1.7000E-6,,,13.9836E-6,71.5123E+3,
,2.0078E+0,4.0532E-6,109.0224E-3,2.3398E-6,1.7050E-6,,,21.4613E-6,46.5955E+3,
,2.0020E+0,4.7370E-6,101.7184E-3,2.7524E-6,1.7100E-6,,,27.0587E-6,36.9566E+3,
,1.9992E+0,5.4220E-6,106.1008E-3,3.5744E-6,1.7150E-6,,,33.6891E-6,29.6832E+3,
,2.0064E+0,5.0133E-6,110.4832E-3,3.4366E-6,1.7200E-6,,,31.1050E-6,32.1492E+3,
,1.9992E+0,5.0103E-6,94.4143E-3,3.5764E-6,1.7250E-6,,,37.8796E-6,26.3994E+3,
,2.0020E+0,4.5998E-6,106.1008E-3,3.8487E-6,1.7300E-6,,,36.2740E-6,27.5679E+3,
,1.9906E+0,4.3205E-6,106.1008E-3,3.3002E-6,1.7350E-6,,,31.1041E-6,32.1501E+3,
,2.0006E+0,3.6386E-6,106.1008E-3,2.3402E-6,1.7400E-6,,,22.0568E-6,45.3374E+3,
,2.0006E+0,3.9130E-6,104.6400E-3,1.9291E-6,1.7450E-6,,,18.4355E-6,54.2431E+3,
,2.0006E+0,3.5013E-6,106.1008E-3,1.3803E-6,1.7500E-6,,,13.0095E-6,76.8666E+3,
,1.9992E+0,3.0890E-6,91.4927E-3,1.3827E-6,1.7550E-6,,,15.1132E-6,66.1673E+3,
,1.9949E+0,2.9500E-6,103.1792E-3,420.8832E-9,1.7600E-6,,,4.0791E-6,245.1491E+3,
,2.0064E+0,3.7782E-6,100.2576E-3,421.3686E-9,1.7650E-6,,,4.2029E-6,237.9332E+3,
,1.9963E+0,4.0485E-6,100.2576E-3,558.5006E-9,1.7700E-6,,,5.5707E-6,179.5120E+3,
,1.9949E+0,4.3223E-6,104.6400E-3,832.0368E-9,1.7750E-6,,,7.9514E-6,125.7636E+3,
,2.0049E+0,3.7776E-6,95.8752E-3,559.2287E-9,1.7800E-6,,,5.8329E-6,171.4418E+3,
,1.9949E+0,3.9106E-6,100.2576E-3,832.7648E-9,1.7850E-6,,,8.3063E-6,120.3912E+3,
,1.9934E+0,4.4590E-6,109.0224E-3,419.9127E-9,1.7900E-6,,,3.8516E-6,259.6310E+3,
,2.0035E+0,5.0121E-6,106.1008E-3,694.6620E-9,1.7950E-6,,,6.5472E-6,152.7372E+3,
,2.0020E+0,5.8348E-6,103.1792E-3,-264.7771E-9,1.8000E-6,,,-2.5662E-6,-389.6831E+3,
,2.0006E+0,5.5598E-6,104.6400E-3,-127.8877E-9,1.8050E-6,,,-1.2222E-6,-818.2177E+3,
,1.9934E+0,5.8313E-6,101.7184E-3,-127.4024E-9,1.8100E-6,,,-1.2525E-6,-798.4024E+3,
,2.0035E+0,5.4237E-6,103.1792E-3,-127.6450E-9,1.8150E-6,,,-1.2371E-6,-808.3290E+3,
,2.0020E+0,4.3253E-6,104.6400E-3,-402.1518E-9,1.8200E-6,,,-3.8432E-6,-260.2001E+3,
,2.0078E+0,3.6415E-6,106.1008E-3,-539.5266E-9,1.8250E-6,,,-5.0850E-6,-196.6553E+3,
,1.9906E+0,4.0461E-6,101.7184E-3,-950.1948E-9,1.8300E-6,,,-9.3414E-6,-107.0500E+3,
,2.0035E+0,4.3259E-6,103.1792E-3,-676.1734E-9,1.8350E-6,,,-6.5534E-6,-152.5928E+3,
,2.0035E+0,4.0514E-6,101.7184E-3,-813.0627E-9,1.8400E-6,,,-7.9933E-6,-125.1052E+3,
,1.9992E+0,3.6380E-6,101.7184E-3,-1.3616E-6,1.8450E-6,,,-13.3859E-6,-74.7055E+3,
,2.0107E+0,4.6034E-6,107.5616E-3,-1.3626E-6,1.8500E-6,,,-12.6677E-6,-78.9407E+3,
,1.9949E+0,5.4202E-6,100.2576E-3,-1.0871E-6,1.8550E-6,,,-10.8429E-6,-92.2261E+3,
,2.0020E+0,4.8742E-6,100.2576E-3,-675.6881E-9,1.8600E-6,,,-6.7395E-6,-148.3785E+3,
,1.9992E+0,4.3241E-6,104.6400E-3,146.3765E-9,1.8650E-6,,,1.3989E-6,714.8686E+3,
,1.9934E+0,3.4983E-6,104.6400E-3,420.6406E-9,1.8700E-6,,,4.0199E-6,248.7633E+3,
,2.0078E+0,3.3671E-6,100.2576E-3,147.1044E-9,1.8750E-6,,,1.4673E-6,681.5402E+3,
,2.0006E+0,3.5013E-6,107.5616E-3,283.0232E-9,1.8800E-6,,,2.6313E-6,380.0450E+3,
,2.0006E+0,3.0896E-6,98.7968E-3,-538.3133E-9,1.8850E-6,,,-5.4487E-6,-183.5302E+3,
,1.9992E+0,2.8146E-6,100.2576E-3,9.9723E-9,1.8900E-6,,,99.4670E-9,10.0536E+6,
,2.0092E+0,2.4071E-6,104.6400E-3,1.2434E-6,1.8950E-6,,,11.8830E-6,84.1541E+3,
,1.9920E+0,1.9882E-6,100.2576E-3,1.2442E-6,1.9000E-6,,,12.4096E-6,80.5825E+3,
,1.9992E+0,1.8540E-6,103.1792E-3,969.4115E-9,1.9050E-6,,,9.3954E-6,106.4348E+3,
,2.0064E+0,2.1314E-6,101.7184E-3,695.3901E-9,1.9100E-6,,,6.8364E-6,146.2752E+3,
,1.9977E+0,2.5395E-6,94.4143E-3,285.2071E-9,1.9150E-6,,,3.0208E-6,331.0378E+3,
,2.0049E+0,2.4053E-6,100.2576E-3,-264.2918E-9,1.9200E-6,,,-2.6361E-6,-379.3442E+3,
,1.9934E+0,4.0473E-6,103.1792E-3,146.6191E-9,1.9250E-6,,,1.4210E-6,703.7226E+3,
,2.0049E+0,3.3659E-6,101.7184E-3,832.5222E-9,1.9300E-6,,,8.1846E-6,122.1810E+3,
,1.9992E+0,4.1869E-6,100.2576E-3,1.2442E-6,1.9350E-6,,,12.4096E-6,80.5825E+3,
,1.9977E+0,3.6374E-6,101.7184E-3,1.9296E-6,1.9400E-6,,,18.9698E-6,52.7153E+3,
,2.0150E+0,4.6051E-6,107.5616E-3,2.4771E-6,1.9450E-6,,,23.0299E-6,43.4217E+3,
,2.0006E+0,3.9130E-6,106.1008E-3,2.6145E-6,1.9500E-6,,,24.6418E-6,40.5815E+3,
,1.9934E+0,5.1451E-6,106.1008E-3,2.4774E-6,1.9550E-6,,,23.3493E-6,42.8278E+3,
,2.0121E+0,5.1529E-6,101.7184E-3,1.9296E-6,1.9600E-6,,,18.9698E-6,52.7153E+3,
,1.9977E+0,4.7352E-6,100.2576E-3,1.9298E-6,1.9650E-6,,,19.2486E-6,51.9517E+3,
,2.0006E+0,4.3247E-6,106.1008E-3,2.4774E-6,1.9700E-6,,,23.3493E-6,42.8278E+3,
,2.0020E+0,3.3647E-6,107.5616E-3,1.9286E-6,1.9750E-6,,,17.9303E-6,55.7716E+3,
,2.0092E+0,1.8582E-6,104.6400E-3,832.0368E-9,1.9800E-6,,,7.9514E-6,125.7636E+3,
,1.9977E+0,1.0300E-6,106.1008E-3,968.9262E-9,1.9850E-6,,,9.1321E-6,109.5034E+3,
,1.9992E+0,618.9045E-9,106.1008E-3,968.9262E-9,1.9900E-6,,,9.1321E-6,109.5034E+3,
,2.0078E+0,1.3086E-6,101.7184E-3,969.6543E-9,1.9950E-6,,,9.5327E-6,104.9017E+3,
,1.9920E+0,1.9882E-6,109.0224E-3,831.3089E-9,2.0000E-6,,,7.6251E-6,131.1454E+3,
,2.0121E+0,1.8593E-6,98.7968E-3,10.2150E-9,2.0050E-6,,,103.3945E-9,9.6717E+6,
,2.0020E+0,2.2669E-6,104.6400E-3,-539.2839E-9,2.0100E-6,,,-5.1537E-6,-194.0350E+3,
,2.0020E+0,2.6786E-6,107.5616E-3,145.8911E-9,2.0150E-6,,,1.3564E-6,737.2727E+3,
,1.9949E+0,3.3617E-6,98.7968E-3,10.2150E-9,2.0200E-6,,,103.3945E-9,9.6717E+6,
,2.0092E+0,2.8188E-6,104.6400E-3,283.5085E-9,2.0250E-6,,,2.7094E-6,369.0893E+3,
,2.0049E+0,3.2287E-6,111.9440E-3,830.8236E-9,2.0300E-6,,,7.4218E-6,134.7385E+3,
,1.9891E+0,3.2221E-6,101.7184E-3,1.6553E-6,2.0350E-6,,,16.2735E-6,61.4496E+3,
,2.0035E+0,3.7770E-6,98.7968E-3,1.3815E-6,2.0400E-6,,,13.9836E-6,71.5123E+3,
,1.9992E+0,3.6380E-6,110.4832E-3,968.1983E-9,2.0450E-6,,,8.7633E-6,114.1121E+3,
,2.0078E+0,4.3277E-6,103.1792E-3,1.3808E-6,2.0500E-6,,,13.3826E-6,74.7238E+3,
,1.9992E+0,3.3635E-6,101.7184E-3,1.9296E-6,2.0550E-6,,,18.9698E-6,52.7153E+3,
,2.0006E+0,3.3641E-6,106.1008E-3,2.2031E-6,2.0600E-6,,,20.7644E-6,48.1594E+3,
,2.0092E+0,3.3677E-6,101.7184E-3,1.3811E-6,2.0650E-6,,,13.5772E-6,73.6529E+3,
,1.9963E+0,3.2251E-6,100.2576E-3,969.8969E-9,2.0700E-6,,,9.6741E-6,103.3693E+3,
,2.0035E+0,2.8164E-6,113.4048E-3,1.1048E-6,2.0750E-6,,,9.7425E-6,102.6431E+3,
,1.9992E+0,2.9518E-6,107.5616E-3,694.4194E-9,2.0800E-6,,,6.4560E-6,154.8942E+3,
,1.9992E+0,2.8146E-6,92.9535E-3,148.3178E-9,2.0850E-6,,,1.5956E-6,626.7189E+3,
,1.9977E+0,2.8140E-6,106.1008E-3,-950.9228E-9,2.0900E-6,,,-8.9625E-6,-111.5766E+3,
,1.9877E+0,3.0843E-6,100.2576E-3,-1.2242E-6,2.0950E-6,,,-12.2107E-6,-81.8953E+3,
,2.0020E+0,3.2275E-6,101.7184E-3,-813.0627E-9,2.1000E-6,,,-7.9933E-6,-125.1052E+3,
,1.9992E+0,3.2263E-6,104.6400E-3,-1.4992E-6,2.1050E-6,,,-14.3273E-6,-69.7968E+3,
,1.9992E+0,3.6380E-6,104.6400E-3,-1.6363E-6,2.1100E-6,,,-15.6378E-6,-63.9475E+3,
,1.9949E+0,3.9106E-6,103.1792E-3,-1.4990E-6,2.1150E-6,,,-14.5278E-6,-68.8336E+3,
,2.0092E+0,3.7794E-6,101.7184E-3,-1.3616E-6,2.1200E-6,,,-13.3859E-6,-74.7055E+3,
,1.9963E+0,2.9506E-6,98.7968E-3,-1.7725E-6,2.1250E-6,,,-17.9409E-6,-55.7386E+3,
,2.0064E+0,2.5431E-6,103.1792E-3,-2.1846E-6,2.1300E-6,,,-21.1731E-6,-47.2297E+3,
,1.9992E+0,2.1284E-6,107.5616E-3,-1.9111E-6,2.1350E-6,,,-17.7674E-6,-56.2828E+3,
,1.9949E+0,1.9894E-6,101.7184E-3,-1.9101E-6,2.1400E-6,,,-18.7785E-6,-53.2524E+3,
,2.0107E+0,1.8588E-6,101.7184E-3,-1.4987E-6,2.1450E-6,,,-14.7340E-6,-67.8700E+3,
,2.0049E+0,2.1308E-6,100.2576E-3,-949.9522E-9,2.1500E-6,,,-9.4751E-6,-105.5396E+3,
,2.0006E+0,1.5801E-6,98.7968E-3,-675.4453E-9,2.1550E-6,,,-6.8367E-6,-146.2691E+3,
,2.0035E+0,1.1696E-6,101.7184E-3,146.8618E-9,2.1600E-6,,,1.4438E-6,692.6128E+3,
,1.9920E+0,753.1497E-9,100.2576E-3,969.8969E-9,2.1650E-6,,,9.6741E-6,103.3693E+3,
,2.0092E+0,1.3092E-6,100.2576E-3,1.6556E-6,2.1700E-6,,,16.5130E-6,60.5582E+3,
,2.0006E+0,1.5801E-6,103.1792E-3,969.4115E-9,2.1750E-6,,,9.3954E-6,106.4348E+3,
,1.9992E+0,2.2657E-6,95.8752E-3,833.4928E-9,2.1800E-6,,,8.6935E-6,115.0282E+3,
,2.0020E+0,2.5413E-6,103.1792E-3,969.4115E-9,2.1850E-6,,,9.3954E-6,106.4348E+3,
,1.9992E+0,3.0890E-6,106.1008E-3,1.7917E-6,2.1900E-6,,,16.8870E-6,59.2173E+3,
,1.9992E+0,3.2263E-6,103.1792E-3,3.1635E-6,2.1950E-6,,,30.6605E-6,32.6153E+3,
,2.0035E+0,3.5025E-6,95.8752E-3,2.3419E-6,2.2000E-6,,,24.4270E-6,40.9382E+3,
,2.0020E+0,2.6786E-6,100.2576E-3,2.6155E-6,2.2050E-6,,,26.0876E-6,38.3323E+3,
,1.9963E+0,2.2645E-6,103.1792E-3,2.6150E-6,2.2100E-6,,,25.3442E-6,39.4567E+3,
,1.9949E+0,2.6756E-6,95.8752E-3,2.8905E-6,2.2150E-6,,,30.1483E-6,33.1694E+3,
,1.9992E+0,2.4029E-6,109.0224E-3,3.4368E-6,2.2200E-6,,,31.5240E-6,31.7219E+3,
,2.0049E+0,2.5425E-6,98.7968E-3,4.1242E-6,2.2250E-6,,,41.7441E-6,23.9555E+3,
,2.0064E+0,3.6410E-6,106.1008E-3,3.8487E-6,2.2300E-6,,,36.2740E-6,27.5679E+3,
,2.0020E+0,3.6392E-6,104.6400E-3,3.0261E-6,2.2350E-6,,,28.9196E-6,34.5786E+3,
,2.0035E+0,3.6398E-6,103.1792E-3,2.2036E-6,2.2400E-6,,,21.3570E-6,46.8230E+3,
,2.0064E+0,3.6410E-6,100.2576E-3,1.7927E-6,2.2450E-6,,,17.8808E-6,55.9258E+3,
